X,Y,OBJECTID,AREA_,PERIMETER,KSLIDE_,KSLIDE_ID,SW_ID,DECADE,LOCATION,NEIGHBORHO,TDATE,DTDATE,YEAR_,MONTH_,DAY_,FILENUMBER,CONSULTANT,SWJOB,CONFIDENTI,SLOPEHEIGH,SLIDETYPE,DEBRISFLOW,SIZE_,VEGETATION,TOPOGRAPHY,GEO1,GEO2,GEO3,GEO4,NATURAL_,GRNDWTR,SURFACEWAT,WEATHER,FILL_CUT,ROADFILL_C,SURFACEDRA,PIPELEAK,TRENCHFILL,HUMANINFLU,DAMAGE,REPAIRTYPE,REPAIREFFE,FIELDCHECK,YSNSLIDE,DATECONFID,COMMENTS,INPOTSLIDE,INSTEEPSLP,SE_ANNO_CAD_DATA,EVENT_DATE,PUBLIC_,PRIVATE,PARK,UNOPENED_R,COMMENTS_2,COMMENTS_3,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,PARCELS_IMPACTED,RECID
-13625215.8943,6032068.4875,1803,,,,,,1920,5962 Beach Dr SW,,,,1927,8,23,1927,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,Point tags the correct parcel. Does not represent the exact location of slide initiation.,,,,,,,,,75 cu. yds slid out in front of house. Sloughing continued in intervals.,See file SED B-2-G and/or attachment for additional information.,Esri_Anonymous,2017/10/30 19:38:29+00,SDE,2019/09/10 22:49:19+00,5962,14773
-13624273.9932,6030333.8665,1804,,,,,,,4411 SW Othello St,,,,1911,9,,SED O-2 1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Following grading of Lowman Dr (now SW Othello St), tract 10 of Lincoln Gardens slid toward the street.  This point only represents the general location of activity, not the slide initiation point.",,,,,,,,,,,Esri_Anonymous,2017/10/31 16:21:35+00,SDE,2019/09/10 22:49:26+00,4411 SW Othello St,14774
-13618341.6989,6027973.7808,1805,,,,,,1990,1st Ave S & Olson Pl SW,,,,1999,9,13,SED M-12-A,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,Slide thought to have been caused by combination of steep slope and the presence of perched groundwater underlain by a clayey silt layer.,,,,,,,,,This initiation point has been approximated based off of design maps provided in the file.,See file SED M-12-A and/or attachment for additional information.,Esri_Anonymous,2017/11/06 19:15:29+00,SDE,2019/09/10 22:49:23+00,9000,14775
-13619357.8035,6030504.981,1806,,,,,,1970,7000 Highland Park Way SW,,,,1970,2,6,SED H-5-B,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,Excavation at the base of slope initiated sliding.,,,,,,,,,Tension cracks and increased erosion observed on the slope.,Exact point of initiation unknown. See file SED H-5-B and/or attachment for additional information.,Esri_Anonymous,2017/11/09 19:35:47+00,SDE,2019/09/10 22:49:14+00,7000,14777
-13622186.56,6025162.1792,1807,,,,,,1970,2845 Seola Beach Dr SW,,,,1972,3,24,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,Slide on private property plugged drainage and washed out shoulder of roadway.,,,,,,,,,See file SED S-10 and/or attachment for additional information.,feature represents an approximation of the slide initiation point.,Esri_Anonymous,2017/11/09 22:55:18+00,SDE,2019/09/10 22:49:26+00,2845,14778
-13622202.2543,6024772.0745,1808,,,,,,1970,West of 2832 SW 110th Pl,,,,1972,3,24,SED S-10,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,Slide on from private property plugged drainage. Washed out shoulder of roadway.,,,,,,,,,Feature positioned at an approximation of the point of initiation.,See file SED S-10 and/or attachment for additional information.,Esri_Anonymous,2017/11/09 23:05:41+00,SDE,2019/09/10 22:49:15+00,,14779
-13622273.2014,6024816.2129,1809,,,,,,2000,3007 SW 110th St,,,,2006,1,30,SED S-15,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,Skin slide occurred on saturated soil. The slide originated at property of 3007 SW 110th St and slid across parks property onto Seola Beach Dr.,,,,,,,,,Street was partially barricaded. Parks arborist went to site and determined there was no eminent threat from trees on the slope.,See file SED S-15 and/or attachment for additional information.,Esri_Anonymous,2017/11/13 18:01:08+00,SDE,2019/09/10 22:49:15+00,3007,14780
-13624625.2704,6026271.4029,1810,,,,,,1980,10014 47th Ave SW,,,,1982,2,17,SED 47-B 1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The backyard slid into the house and porch at 10014 47th Ave SW.  The location of the point is approximate and does not represent the initiation point of the slide.,,,,,,,,,,,Esri_Anonymous,2017/11/13 18:32:03+00,SDE,2019/09/10 22:49:15+00,,14781
-13614779.069,6051040.8245,1811,,,,,,1960,4710 22nd Ave NE,,,,1961,12,8,SED 22-A-1 1961 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This point represents the approximate location of a 3-4' set-down which occurred about 15' east of the house.  The set-down followed an excavation to the east of the building.,,,,,,,,,,,Esri_Anonymous,2017/11/14 19:58:03+00,SDE,2019/09/10 22:49:20+00,4710 22nd Ave NE,14782
-13611805.0712,6049754.5773,1812,,,,,,1910,47th Ave NE,,,,1917,,,SED 46-A 1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,"A slide existed between a bulkhead on 47th Ave NE and Lake Washington.  It is unclear where along 47th the bulkhead was located, but this appears to be a different bulkhead than the one on 48th Ave.  This point does not represent the initiation location of the slide.",,,,,,,,,,,Esri_Anonymous,2017/11/21 17:55:21+00,SDE,2019/09/10 22:49:16+00,,14783
-13611593.6624,6049675.837,1813,,,,,,1930,3714 48th Ave NE,,,,1937,,,SED 46-A 1937,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,"In the spring of 1937, a wooden bulkhead on 3714 48th Ave NE failed, reportedly due to ground movement and sliding.",,,,,,,,,"This point only represents the property impacted by the slide, not the slide initiation point.",,Esri_Anonymous,2017/11/21 19:42:53+00,SDE,2019/09/10 22:49:16+00,,14784
-13625249.1503,6031879.5619,1814,,,,,,1920,6067 Atlas Pl SW,,,,1927,1,1,SED B-2-G,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,Failure occurred along slide plane created by clay unit. Break occurred 50' from house.,,,,,,,,,Exact date unknown. Point tags the correct parcel. Does not represent slide initiation point. ,See file SED B-2-G and/or attachment for additional information.,Esri_Anonymous,2017/10/30 19:19:42+00,SDE,2019/09/10 22:49:19+00,6067,14785
-13625070.6182,6030207.9667,1815,,,,,,2000,7165 Beach Dr SW,,,,2005,11,14,SED B-2-H,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,Settlement observed in front of house due to on-going creeping of fill material on the slope.,,,,,,,,,The point tags the correct parcel. Does not represent the point of slide initiation.,See file SED B-2-H and/or attachment for additional information.,Esri_Anonymous,2017/10/30 20:50:31+00,SDE,2019/09/10 22:49:20+00,7165,14786
-13623387.5665,6033776.3668,1816,,,,,,1990,4800 Fauntleroy Way SW,,,,1997,1,6,96-97 Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cracks in parking lot including 1""-2"" set-downs. Parking lot was supported by retaining wall.  Seepage was noted at the bottom of this wall.",,,,,,,,,,,Esri_Anonymous,2017/10/31 19:21:22+00,SDE,2019/09/10 22:49:14+00,4800 Fauntleroy Way SW,14787
-13624419.5136,6028320.0012,1817,,,,,,1960,8626 Fauntleroy Pl SW,,,,1961,1,12,SED F-4,,,,,,,,,,,,,,,,,,,,,,,,True,,,False,,,5' high bank sloughed off. Covered 6' of the street area.,,,,,,,,,Minor damages were observed at 8626 and 8630.,See file SED F-4 and/or attachment for additional information.,Esri_Anonymous,2017/11/07 17:18:25+00,SDE,2019/09/10 22:49:26+00,"8626, 8630",14788
-13624240.0018,6030167.3649,1818,,,,,,1992,44th Ave SW & SW Fontanelle,,,,1992,11,11,SED 44-A 1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mud and debris slide from private property covering roadway.  Approximately 8-10 yds of debris,,,,,,,,,Location is approximate,,Esri_Anonymous,2017/11/07 22:34:38+00,SDE,2019/09/10 22:49:23+00,,14789
-13622243.4213,6024618.035,1819,,,,,,1990,2861 SW 111th Pl,,,,1996,2,8,SED S-10,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,"Landslide on the east side of the creek. Slide consisted of mud, trees, and debris. Filled creek area.",,,,,,,,,Water running down creek backed up causing flooding.,See file SED S-10 and/or attachment for additional information.,Esri_Anonymous,2017/11/09 22:37:58+00,SDE,2019/09/10 22:49:15+00,2861,14790
-13622773.8851,6023907.354,1820,,,,,,,11600 35th Ave SW,,,,1986,1,1,DCLU J145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Landslide occurred in Jan 1986. No additional information on file,,,,,,,,,Point replaces preexisting circular polygon.,,Esri_Anonymous,2017/11/13 17:33:21+00,SDE,2019/09/10 22:49:15+00,11600,14791
-13622241.5743,6024829.699,1821,,,,,,2000,SW 110th St & Seola Beach Dr SW,,,,2003,10,20,SED S-15,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,Road blocked by slide debris. The location is approximate.,,,,,,,,,Little additional information available on file.,See file SED S-15 and/or attachment for more information.,Esri_Anonymous,2017/11/13 18:17:32+00,SDE,2019/09/10 22:49:15+00,,14792
-13622241.1159,6024861.4286,1822,,,,,,2010,SW 110th St & Seola Beach Dr SW,,,,2010,12,12,"SED S-15, EOC272",,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,Slide originated on steep slope where a private garden was located on top of the vacant lot. City crew cut down hazardous trees. Street use & DPD were instructed to contact private owner for any violation.,,,,,,,,,Little additional information available in file SED S-15.,Small slide blocked the ditch.,Esri_Anonymous,2017/11/13 18:23:37+00,SDE,2019/09/10 22:49:15+00,,14793
-13623857.0467,6024787.0462,1823,,,,,,1970,Across from 4115 SW Arroyo Dr,,,,1972,5,17,SED A-6,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,Several yards of earth to sluffed off the high bank following heavy rains. Mud and gravel from the slide washed into the roadway and eventually sealed drainage facilities.,,,,,,,,,Rapid build up of water damaged the property at 11239 Arroyo Beach Pl SW.,See file SED A-6 and/or attachment for additional information.,Esri_Anonymous,2017/11/13 18:56:20+00,SDE,2019/09/10 22:49:23+00,11239,14794
-13611632.8897,6049759.1583,1824,,,,,,1910,48th Ave NE and NE 38th St,,,,1919,,,SED 46-A 1919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,"During the winter of 1918-1919, a bulkhead on 48th Ave NE (South of 39th St) failed during a landslide and was repaired.  The location of this point is approximate (across from lot 15, Blk 8), and does not represent the initiation point of the slide.",,,,,,,,,More sliding at this bulkhead was reported in 1921.,,Esri_Anonymous,2017/11/21 17:46:10+00,SDE,2019/09/10 22:49:16+00,,14795
-13611937.3334,6049805.5235,1825,,,,,,1920,3814 46th Ave NE,,,,1928,10,30,SED 46-A 1928,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,"Movement of the ground was observed in front of houses 3814, 3818, and 3822.  This occurred in the days and months after a steam shovel broke a water connection during subgrading of 46th Ave NE.",,,,,,,,,"This point only represents the properties impacted by the slide, not the slide initiation point.",,Esri_Anonymous,2017/11/21 18:42:57+00,SDE,2019/09/10 22:49:16+00,"3822, 3818, 3814 46th Ave NE",14796
-13615953.774,6047198.3737,1826,,,,,,1960,1340 E Interlaken Blvd,,,,1963,7,17,SED D-4 1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The slope opposite 2328 Delmar Dr was sloughing into the street.  This point represents the approximate location of the event.,,,,,,,,,,,Esri_Anonymous,2017/11/27 21:20:56+00,SDE,2019/09/10 22:49:16+00,,14797
-13616132.1161,6047483.0716,1827,,,,,,1920,2448 Delmar Dr E,,,,1921,12,12,SED D-4 1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The house at 2448 and the sidewalk in front of this property were damaged by a landslide coming from the street.  This point only represents the impacted parcel, not the slide initiation point.",,,,,,,,,,,Esri_Anonymous,2017/11/27 23:38:52+00,SDE,2019/09/10 22:49:27+00,2448 Delmar Dr E,14798
-13615831.4588,6046812.739,1828,,,,,,1940,1510 E Boston St,,,,1942,12,1,SED B-6 1942-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A slide scarp here is sketched on the side sewer card.  A note also indicates that a slide impacted 2211 Interlaken Blvd, which may refer to the same event.",,,,,,,,,,,Esri_Anonymous,2017/11/28 18:44:27+00,SDE,2019/09/10 22:49:27+00,,14800
-13615882.8009,6046892.7944,1829,,,,,,1940,2211 E Interlaken Blvd,,,,1942,12,6,SED B-6 1942-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A landslide from upslope (perhaps 1500-1510 Boston St) reached the SE corner of the house at 2211 Interlaken.   This is on the property now described as 1415 E Interlaken Blvd.  This point was derived from a note written on the side sewer card.,,,,,,,,,,,Esri_Anonymous,2017/11/28 19:04:22+00,SDE,2019/09/10 22:49:23+00,,15041
-13615693.2637,6046952.8053,1830,,,,,,1970,E Interlaken Blvd,,,,1977,2,25,SED B-6 1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A note on the sewer card indicates that there was a slide in this area.  Five houses connected to the line were notified.  This point is an approximate location.,,,,,,,,,,,Esri_Anonymous,2017/11/28 19:36:21+00,SDE,2019/09/10 22:49:23+00,,15042
-13615863.334,6046796.1201,1831,,,,,,1920,E Boston St & 15th Ave E,,,,1923,6,5,SED B-6 1923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Formerly E Boston St split into an upper and lower roadway.  In 1923, there was a slide near the intersection with 15th Ave which destroyed part of the lower roadway and the concrete walks.  This point only represents the general area of such an event. ",,,,,,,,,"In order to restore the street to its former condition, a sign was put up apparently inviting contractors to dump earth of good quality in the slide area.",,Esri_Anonymous,2017/11/30 21:57:45+00,SDE,2019/09/10 22:49:17+00,,15057
-13615715.3122,6046700.4508,1832,,,,,,1990,E Boston Terrace Bridge,,,,1991,8,21,SED B-6 1991-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"During hand excavation for sewer repair, soil sloughing was observed.  Earth later pulled away from one of the bridge pilings, and a geotechnical evaluation was prepared.  The location of this point is approximate.",,,,,,,,,,,Esri_Anonymous,2017/11/30 22:42:30+00,SDE,2019/09/10 22:49:24+00,,15058
-13615713.2305,6046665.4548,1833,,,,,,1990,1668 E Boston Terrace,,,,1991,4,22,SED B-6 1991-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slide debris and mud apparently landed on 1668.  The owner claims it came from City property.  The location of the slide is unclear--this point only tags the 1668 parcel.,,,,,,,,,,,Esri_Anonymous,2017/11/30 22:51:39+00,SDE,2019/09/10 22:49:24+00,,15059
-13615948.3277,6046855.5668,1834,,,,,,1960,1400 Blk E Boston St,,,,1961,2,14,SED B-6 1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maintenance reported a slide at this location, which was the location of a past slide thought to have been caused by dumping.  Refer to attached document.  The location of this point is approximate.",,,,,,,,,,,Esri_Anonymous,2017/11/30 22:59:09+00,SDE,2019/09/10 22:49:17+00,,15060
-13609060.0473,6026463.1357,1835,,,,,,1980,9800 Blk Rainier Ave S,,,,1982,2,20,SED R-4 1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A slide from the 9800 Blk of Rainier deposited material in the street, blocking one lane.  The particular location of this event is not described in the file.  This point just represents the general block.",,,,,,,,,,,Esri_Anonymous,2017/12/04 19:42:54+00,SDE,2019/09/10 22:49:20+00,,15061
-13616834.4167,6046227.4529,1836,,,,,,1950,1606 Lakeview Blvd E,,,,1954,12,10,SED L-10,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,Slide occurred on the north side of the house in the front yard.,,,,,,,,,Pictures are available on file. Little additional information was found.,See file SED L-10 and/or attachment.,Esri_Anonymous,2017/12/04 20:17:48+00,SDE,2019/09/10 22:49:20+00,1606,15361
-13616815.6273,6046402.8732,1837,,,,,,2000,808 E Blaine St,,,,2006,12,15,SED L-10-A,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,Slide occurred next to newly constructed deck. Broken white corrugated pipe likely the cause of the slide.,,,,,,,,,See file SED L-10-A and/or attachment for additional information.,Material was deposited into the ROW on Lakeview Blvd E.,Esri_Anonymous,2017/12/04 20:51:08+00,SDE,2019/09/10 22:49:20+00,810,15362
-13616733.394,6046412.6549,1838,,,,,,2000,"1815, 1807 Broadway Ave E",,,,2002,1,17,SED B-9-B,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,Settlement of soil underneath the street ROW.,,,,,,,,,Settlement thought to have been caused by faulty sub-drain system and/or city main sewer. Private side sewers at location also misaligned.,See file SED B-9-B and/or attachment for additional information.,Esri_Anonymous,2017/12/04 22:18:44+00,SDE,2019/09/10 22:49:21+00,,15364
-13609167.9723,6026592.0169,1839,,,,,,1960,Rainier Ave and Norfolk St,,,,1961,2,6,SED R-3 1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This point represents the general location of a skin slide which covered the sidewalk.  This occurred 150' to the north of a previous slide.,,,,,,,,,,,Esri_Anonymous,2017/12/05 00:26:22+00,SDE,2019/09/10 22:49:20+00,,15365
-13609163.2526,6026564.1766,1840,,,,,,1990,9750 Rainier Ave S,,,,1991,1,9,SED R-3 1990 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A mud slide occurred that deposited mud and trees in the road.  This occurred across from 9750/9765 Rainier Ave S.  This point represents that approximate location, not the particular initiation point of the slide.",,,,,,,,,,,Esri_Anonymous,2017/12/05 16:47:58+00,SDE,2019/09/10 22:49:17+00,,15377
-13609141.5137,6026517.7381,1841,,,,,,1990,6514 S Norfolk St,,,,1991,1,,SED R-3 1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Photos show a landslide which deposited material in the street, somewhere north of 6514 S Norfolk St.  This point is an approximate location.  The day of the event is unknown",,,,,,,,,,,Esri_Anonymous,2017/12/05 17:01:13+00,SDE,2019/09/10 22:49:17+00,,15378
-13609190.4148,6026586.5058,1842,,,,,,1990,9746 Rainier Ave S,,,,1996,2,8,SED R-3 1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sluff slide from the east side of Rainier Ave S onto two lanes of the road.  This point is an approximate location.,,,,,,,,,,,Esri_Anonymous,2017/12/05 17:24:10+00,SDE,2019/09/10 22:49:17+00,,15379
-13609372.7278,6026954.8929,1843,,,,,,1990,Rainier Ave S and S Keppler St,,,,1997,1,23,SED R-3 1997-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A landslide obstructed the sidewalk somewhere near the intersection of Rainier Ave S and S Keppler St.  This point only represents the general location and general date.,,,,,,,,,,,Esri_Anonymous,2017/12/06 23:07:16+00,SDE,2019/09/10 22:49:27+00,,15380
-13609195.7141,6026593.9399,1844,,,,,,1990,9700 Blk Rainier Ave S,,,,1997,1,17,SED R-3 1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Slides occurred in this block following the 96-97 Storm.  Photos show slides that encroached on the road across from 9720, 9746, and 9756 Rainier Ave S.  This point is an approximate location.",,,,,,,,,,,Esri_Anonymous,2017/12/05 17:16:56+00,SDE,2019/09/10 22:49:21+00,,15393
-13607558.1889,6025703.0683,1845,,,,,,1950,10367 Rainier Ave S,,,,1956,12,20,SED R-5 1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Small slide from the top of the hill.  This point only represents the impacted parcel, not the initiation point of the slide.",,,,,,,,,,,Esri_Anonymous,2017/12/11 16:22:38+00,SDE,2019/09/10 22:49:21+00,,15394
-13608095.6751,6025855.2086,1846,,,,,,1970,7202 S Taft St,,,,1972,2,28,SED R-5 1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Slide fronting on Rainier Ave S consisted of about 20 cu. yds of mud and brush that extended about five ft past the curb into the street.  This point only represents the approximate location of the slide, not the particular initiation point.",,,,,,,,,"The file describes another slide as having occurred 50' to the south (, which was removed by the owners at 10209 Rainier Ave S",,Esri_Anonymous,2017/12/11 16:44:35+00,SDE,2019/09/10 22:49:21+00,,15395
-13609329.7895,6026817.511,1847,,,,,,1980,9700 Rainier Ave S (Pilgrim St),1,2,,1984,1,2,SED P-13 1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sidewalk was covered with mud and oozing into street at curb line.  This point is an approximate location.,,,,,,,,,,,Esri_Anonymous,2017/12/11 18:29:41+00,SDE,2019/09/10 22:49:24+00,,15396
-13608116.5257,6025867.112,1848,,,,,,1990,72nd Ave S / Rainier Ave S,,,,1990,1,9,SED R-5 1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Small mud slide covering the sidewalk area.  This point is an approximate location.,,,,,,,,,,,Esri_Anonymous,2017/12/11 18:36:55+00,SDE,2019/09/10 22:49:27+00,,15397
-13609243.0411,6026568.0319,1849,,,,,,2000,9742 Arrowsmith Ave S,,,,2008,1,8,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slope failure on site--surface slide on the steep slope behind 9742 Arrowsmith Ave S.  This point is an approximated initiation point based on the sketch in the file.,,,,,,,,,,,Esri_Anonymous,2017/12/11 21:41:45+00,SDE,2019/09/10 22:49:27+00,,15399
-13617608.8455,6045007.3079,1850,,,,,,1920,Eastlake Ave E / Aloha St,,,,1923,3,27,SED E-1 1923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A bulkhead failed, and a landslide covered the sidewalk and part of the street.  The date and point location are approximated.",,,,,,,,,,,Esri_Anonymous,2017/12/11 22:37:45+00,SDE,2019/09/10 22:49:27+00,,15400
-13616753.1634,6046224.8164,1851,,,,,,1930,1600 Blk Broadway E,,,,1933,5,10,SED B-9-A,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,Fill placed for improvement of Broadway E disrupted natural drainage channels.,,,,,,,,,Foundations and floors of two residences near this location settled and slid. Affected lots 5 and 6 Blk 4.,See file SED B-9-A and/or attachment for additional information.,Esri_Anonymous,2017/12/13 16:33:54+00,SDE,2019/09/10 22:49:24+00,"1615, 1613, 1605",15401
-13607443.9913,6025658.0006,1852,,,,,,2000,S Ryan St / Rainier Ave S,,,,2006,2,,SED R-5 2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A mudslide occurred in Feb of 2006 which deposited material onto the sidewalk.  Sliding continued in Jan 2007.  The location of this point is approximate.,,,,,,,,,,,Esri_Anonymous,2017/12/11 18:50:50+00,SDE,2019/09/10 22:49:24+00,,15681
-13616537.9697,6048893.3218,1853,,,,,,1950,Portage Bay Pl E,,,,1959,7,16,SED P-15 1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A wooden bulkhead failed, causing a ""dangerous condition.""  This point marks the approximate location of the failure as shown in the attached map.",,,,,,,,,,,Esri_Anonymous,2017/12/11 19:34:59+00,SDE,2019/09/10 22:49:27+00,"Lot 11, Blk 29",15682
-13616492.7921,6048774.0767,1854,,,,,,1990,3142 Fuhrman Ave E,,,,1991,4,8,SED P-15 1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Small slide sloughing off of private hillside onto roadway, partially blocking Portage Bay Pl E.  This point is an approximate location on the impacted property.",,,,,,,,,,,Esri_Anonymous,2017/12/11 20:51:05+00,SDE,2019/09/10 22:49:24+00,,15683
-13617573.0863,6045150.2466,1855,,,,,,1914,922 Eastlake Ave E,,,,1914,1,8,SED E-1 1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A bulkhead failed and a landslide occurred.  Lot 15 of Blk 9 was impacted--this point represents the general location of that former property, as shown on side sewer card 3949,",,,,,,,,,,,Esri_Anonymous,2017/12/11 22:15:48+00,SDE,2019/09/10 22:49:27+00,,15684
-13616751.4309,6046195.9573,1856,,,,,,1930,1605 Broadway E,,,,1937,2,2,SED B-9-A,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,Fill placed in gulley for test pit failed once saturated by drainage water.,,,,,,,,,Debris transported down natural gulley damaging the property at 1606 Lakeview Blvd E.,See file SED B-9-A and/or attachment for additional information.,Esri_Anonymous,2017/12/13 19:02:20+00,SDE,2019/09/10 22:49:24+00,"1605, 1606",15686
-13615383.5841,6046357.4676,1857,,,,,,2010,1617 E Interlaken Blvd,,,,2011,3,16,EOC438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The damage occurred on Interlaken Dr E.  A crack at least 4 inch wide across the roadway as a result of soil movement.  SPU material lab did study.  SDOT and Parks worked together to patch the area and install berm.,,,,,,,,,,,Esri_Anonymous,2017/12/18 18:56:00+00,SDE,2019/09/10 22:49:25+00,,16001
-13613188.0277,6039300.7078,1858,,,,,,1930,3312 S Judkins St,,,,1937,12,28,SED L-11-B,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,Slide occurred on N bank of fill next to stairs on Judkins St.,,,,,,,,,Catch basin separated from main sewer. Water saturated bank causing slide.,Point represents an approximation of the point of initiation.,Esri_Anonymous,2018/01/04 22:09:00+00,SDE,2019/09/10 22:49:25+00,,16002
-13613147.0062,6039065.6525,1859,,,,,,1930,1350 Lake Washington Blvd S,,,,1939,9,14,SED L-11-B,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,A residence was moved to this location. An excavation was made that was 12 ft. in depth.,,,,,,,,,A large slide occurred damaging the sidewalk and part of the ROW. Ground settled up to 3 ft.,See file SED L-11-B and/or attachment for additional information.,Esri_Anonymous,2018/01/04 23:01:21+00,SDE,2019/09/10 22:49:39+00,,16003
-13613174.0286,6039557.6162,1860,,,,,,1920,Lake Washington Blvd S & S Parkland Pl,,,,1928,1,1,SED L-11-B,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,Small skin slide occurred in the middle of the boulevard.,,,,,,,,,See file SED L-11-B and/or attachment for additional information.,,Esri_Anonymous,2018/01/04 23:43:50+00,SDE,2019/09/10 22:49:39+00,,16004
-13612426.9539,6042513.7732,1861,,,,,,1990,1109 Lake Washington Blvd,,,,1996,12,1,SED L-11-B,,,,,,,,,,,,,,,,,,,,,,,,Y,,,False,,,Mud slide due to heavy storms causing interior damage to first level of residence.,,,,,,,,,Point tags appropriate parcel. Does not represent the exact point of initiation. Exact day that event occurred is not known. Occurred December of 1996.,See file SED L-11-B and/or attachment for additional information.,Esri_Anonymous,2018/01/05 22:03:28+00,SDE,2019/09/10 22:49:30+00,1107,16005
-13614188.9405,6045816.4257,1862,,,,,,,26th Ave E and E Interlaken Blvd,,,,,,,"DCLU J62, J63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This slide was mapped somewhere in this block, but no file remains.   The date and exact location are unknown.",,,,,,,,,,,Esri_Anonymous,2018/01/08 16:20:56+00,SDE,2019/09/10 22:49:40+00,,16006
-13613287.2686,6043575.5331,1863,,,,,,1920,1815 33rd Ave E,,,,1928,,,SED 33-A 1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"At this address, a bulkhead was built along E Denny Way in order to stop a slide from upslope.  This point represents the only known address affiliated with this slide, not the initiation point of the slide.",,,,,,,,,Date unknown,,Esri_Anonymous,2018/01/08 20:15:04+00,SDE,2019/09/10 22:49:40+00,,16007
-13613276.4545,6043794.1457,1864,,,,,,1900,184 33rd Ave E,,,,1907,,,SED 33-A 1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Following the grading of 33rd Ave E, there was an ""extensive"" slide in this general location that damaged the street and sidewalks in front of this address.  The improvement was abandoned.  This slide may have been related to, or a part of, the slide area just to the SW.",,,,,,,,,The date of the event is unknown.,,Esri_Anonymous,2018/01/08 20:41:32+00,SDE,2019/09/10 22:49:40+00,,16008
